id,timestamp,model_name,essay_id,condition,feedback_text,word_count,char_count,ttr,sentiment_compound,sentiment_pos,sentiment_neg,warmth_count,competence_count,hedging_count,directive_count,warmth_per100,competence_per100,hedging_per100,directive_per100
83,2026-02-27 11:41:54,openai/gpt-5.2,essay_1_outrage,She/Her,"Your draft has a clear, urgent argument: you believe widespread student (and even faculty) use of AI is undermining learning, fairness, and creativity, and you ultimately argue for a university-level ban. The strongest part of your piece is the stakes—you make readers feel the frustration of putting in honest effort while others “score above” you by outsourcing work. That sense of injustice gives your essay energy and a real point of view. To make the argument more persuasive in a college writing context, though, you’ll want to move from broad claims (“Every student in my class uses AI”) to supported claims: specific examples you’ve observed, a brief explanation of how you know, or a source about AI use in higher education. Also, your thesis could be sharpened so it’s easier for a reader to track: are you calling for a total ban on all AI use, or a ban on AI-generated submission and AI use on assessments? Right now you gesture toward “tool” vs. “arms and legs,” but that distinction needs a clearer definition so your reader can see exactly what you would permit and what you would prohibit.

Your tone is passionate and morally serious, which works well for a persuasive piece, but it sometimes slides into language that can sound absolutist or dismissive to readers who don’t already agree with you (“absolutely ridiculous,” “AI slop,” “we must immediately stop this”). In academic argumentation, you’ll usually persuade more effectively if you keep the intensity but reduce the insults—aim for firm, precise critique rather than contempt. You could also strengthen your credibility by acknowledging a reasonable counterpoint: for instance, that AI can support accessibility (e.g., brainstorming, outlining, language support, tutoring) or that not all AI use equals cheating. Bringing in a counterargument doesn’t weaken your stance; it gives you a chance to show you’ve considered the complexity and still arrive at your conclusion.

For revision, focus on organization and specificity. Consider restructuring into: (1) the problem (what AI use you’re seeing and why it’s harmful), (2) the consequences (learning loss, unfair grading, faculty workload/course design issues), and (3) your proposed policy (what exactly should be banned, how it would be enforced, and what alternatives support students). Right now, several sentences are long and run together, which blurs your points; breaking them into shorter sentences and using clearer transitions will make your reasoning easier to follow. Proofread for a few recurring issues (e.g., “commonplace,” “an everyday,” “everyday appliances,” subject-verb agreement), and try replacing general statements with concrete ones (“In one course, X happened…” / “A take-home exam became Y…”). If you can define “academic integrity” in your own terms and explain what “tool to assist academic endeavors” looks like in practice, your final claim (supporting a ban) will feel less like a reaction and more like a carefully argued position.",469,2995,0.587991718426501,0.752,0.124,0.104,0,3,3,3,0.0,0.6396588486140725,0.6396588486140725,0.6396588486140725
84,2026-02-27 11:41:54,openai/gpt-5.2,essay_1_outrage,She/Her,"Your draft makes a clear, urgent claim—AI has become so pervasive that it threatens learning and fairness, and therefore you support a university-level ban—and your strongest argumentative move is tying AI use to academic integrity and motivation (“to stay level with their peers”). Right now, though, the argument leans heavily on broad statements (“Every student in my class uses AI,” “even some faculty…”) that readers will challenge unless you define your terms and provide support. Consider tightening your thesis into something more specific and defensible: *What exactly should be banned (ChatGPT-style text generation? AI grammar tools? calculators? coding assistants?), in which contexts (take-home exams? drafts? discussion posts?), and why is a ban better than structured guidelines?* If you add a few concrete examples—what kinds of assignments became “trivial,” what you’ve observed classmates doing, what outcomes you’ve seen—you’ll move from a compelling complaint to a persuasive case.

Your tone is passionate and morally grounded, which can be effective for an audience that shares your frustration, but some of the language risks sounding dismissive or absolutist to skeptical readers (“absolutely ridiculous,” “AI slop,” “creativity dies”). When the tone escalates, it can make your position easier to dismiss as emotional rather than reasoned, even if your concerns are valid. You can keep the urgency while sounding more authoritative by shifting toward measured, specific claims and replacing insults with careful descriptions of harm (e.g., inequity in grading, reduced skill development, unclear expectations). Also consider acknowledging that your classmates may be responding to pressures (workloads, unclear policies, competition) rather than simply lacking integrity; showing you’ve considered *why* people use AI will strengthen your credibility.

For improvement, focus on structure and precision. Several sentences are long and packed with multiple ideas, which creates run-ons and makes your logic harder to follow; break them into shorter units and use topic sentences to guide the reader. Build the middle of the essay around 2–3 main reasons for your position (fairness, learning/skill loss, institutional hypocrisy), and then include at least one counterargument (e.g., AI as accessibility support, AI literacy as a real-world skill, enforcement problems) that you respond to directly—this is where your argument can mature beyond “ban it” into a policy proposal a university could actually adopt. Finally, clarify your ending: you say AI should be “a tool,” but also “support the ban…beyond a tool to assist”—those ideas can align, but you’ll need to explain the boundary (what “assisting” looks like versus doing the work) so your conclusion feels consistent and actionable.",414,2813,0.625866050808314,0.9089,0.131,0.089,1,5,3,3,0.24154589371980675,1.2077294685990339,0.7246376811594203,0.7246376811594203
85,2026-02-27 11:41:54,openai/gpt-5.2,essay_1_outrage,She/Her,"Your central argument is clear: you believe AI use has made coursework feel unfair and hollow, and you conclude that universities should ban AI except as a limited “assistive” tool. That’s a strong, arguable claim, and your draft does a good job communicating why this matters to you—especially the connection you make between integrity, effort, and learning. To make the argument more persuasive to an academic audience, though, you’ll need to move from personal observation (“every student in my class uses AI”) to support that a skeptical reader would accept: concrete examples (what kinds of assignments are being “trivialized”), a few credible sources (surveys on student AI use, research on learning outcomes, institutional policy statements), and clearer definitions. Right now “AI” covers everything from grammar checking to full essay generation; if your thesis is a ban, you’ll need to specify *what counts* as unacceptable use and why, and what “beyond a tool to assist” actually permits (brainstorming? outlining? editing? citation help?).

Your tone is vivid and emotionally honest, which gives the piece energy, but it sometimes shifts into language that may weaken your credibility with readers who don’t already agree with you. Phrases like “absolutely ridiculous” and “AI slop” signal frustration, but they can read as dismissive, and your “back in the day” framing may come across as nostalgic rather than analytical—especially since many readers will argue that calculators, spellcheck, and search engines changed learning in similar ways. Consider revising for a firm but more measured academic tone: keep the urgency, but replace generalizations and insults with precise claims (e.g., “AI-generated responses can obscure whether students have met learning outcomes”) and acknowledge complexity (some AI uses may support learning, accessibility, or drafting). That kind of balance will make your stance feel more fair-minded—even if you ultimately argue for a strict policy.

For improvement, focus on structure and specificity. Break up the long opening sentence and several other run-ons so your key points don’t get lost; right now your strongest ideas are buried in breathless syntax. Try organizing the essay into a few clear claims with topic sentences—e.g., (1) AI undermines fair assessment, (2) it changes student motivation and learning habits, (3) it may also change faculty labor and course design—and then develop each with an example and evidence. Also, anticipate counterarguments and respond: What about students who use AI for disability accommodations or language support? What about fields where AI literacy is becoming a learning goal? Finally, if you argue for a ban, address feasibility and enforcement (how would it work, and what would “allowed assistance” look like in a syllabus?). If you can tighten the prose, define your terms, and add evidence and counterargument, you’ll have a much more convincing academic case built on the passion that’s already here.",460,3005,0.5928270042194093,0.9024,0.118,0.094,2,5,2,2,0.43478260869565216,1.0869565217391304,0.43478260869565216,0.43478260869565216
86,2026-02-27 11:41:54,openai/gpt-5.2,essay_1_outrage,She/Her,"You have a clear, forceful position: you argue that widespread AI use in coursework undermines fairness, learning, and creativity, and you ultimately call for a university-level ban. Your draft’s strength is its urgency—you make readers feel the stakes (integrity, effort, learning habits) and you end with a recognizable thesis. To make the argument more convincing to an academic audience, though, you’ll want to sharpen and narrow your central claim. Right now, “ban AI at university level” is broad, and your draft treats “AI” as one single thing (homework completion, tutoring, faculty use, “prompt engineering,” etc.). Consider defining what counts as unacceptable use (e.g., generating full answers, writing entire papers, doing take-home exams) versus acceptable use (e.g., brainstorming, grammar feedback, citation help, practice quizzes). A more precise thesis might argue for a ban on *unattributed generative AI output in graded work* or for *course-by-course restrictions with disclosure requirements*—something you can defend with concrete reasoning and policy specifics.

Your tone is passionate and morally serious, which can be effective, but in places it risks sounding accusatory or absolute in ways that may alienate readers who are undecided. Phrases like “every student in my class uses AI,” “AI slop,” and “absolutely ridiculous” communicate frustration, but they also invite readers to push back (“Is it really everyone?” “What about students using AI for accessibility?”). In college argument writing, you’ll usually sound stronger if you replace sweeping claims with measured, supportable ones and acknowledge complexity. For example, you could concede that AI can be a useful learning aid (as you briefly do), then argue that current norms and incentives encourage replacement of thinking rather than support of learning. Similarly, your point about faculty using AI is interesting but currently speculative; if you want it in the essay, frame it as a concern and explain why it matters, or support it with an example/policy statement rather than an assumption.

For improvement, focus on evidence, organization, and sentence-level clarity. Several key claims need support: that AI use is widespread in your classes, that it correlates with higher scores for lower effort, that take-home tests are now “redundant,” and that creativity will “die.” You can support these with (1) specific observations (brief anecdotes), (2) campus or national survey data about student AI use, and (3) policy examples from universities that have tried bans or disclosure rules—then analyze what worked and what didn’t. Structurally, try breaking the draft into paragraphs that each do one job: (1) define the problem and stakes, (2) explain harms (fairness, learning, assessment validity), (3) address counterarguments (AI as tutoring/accessibility; enforceability), and (4) propose your solution (what exactly is banned, how it’s enforced, what alternatives instructors should use). Finally, revise for readability: many sentences are long and packed with clauses; shorter sentences and clearer transitions will make your argument feel more controlled and credible.",469,3175,0.5854166666666667,0.9726,0.14,0.089,0,3,4,2,0.0,0.6396588486140725,0.8528784648187633,0.42643923240938164
87,2026-02-27 11:41:54,openai/gpt-5.2,essay_1_outrage,She/Her,"Your draft has a clear, forceful central claim: you support banning AI at the university level because you believe it undermines learning, fairness, and creativity. The passion comes through, and you do a good job naming concrete stakes (grades, take-home tests, motivation to “keep up,” and the fear of creativity being replaced by “prompt engineering”). To strengthen your argument, you’ll want to move from broad assertions (“every student in my class uses AI,” “even some faculty…”) to more specific, supportable reasoning. Consider defining what you mean by “AI” (ChatGPT-style text generators? grammar checkers? calculators? search engines with AI summaries?), because a full “ban” looks different depending on what counts. Also, your essay will be more convincing if you acknowledge at least one counterargument—e.g., that AI can support accessibility, tutoring, language development, or brainstorming—and then explain why those benefits still don’t outweigh the harms *or* how they could be preserved without letting AI replace student work.

Your tone is engaging and honest, but it sometimes shifts into absolute or accusatory language that can make readers defensive (“absolutely ridiculous,” “AI slop,” “we must immediately stop this”). You don’t need to remove your conviction; you just want to channel it into a tone that sounds credible to an academic audience—measured, fair, and precise. One way to do this is to replace all-or-nothing phrasing with carefully qualified claims (for example, “in my experience,” “in many cases,” “some students,” “in certain courses”), and to focus on systems rather than personal resentment. Right now, the fairness point is compelling, but it risks sounding like the main issue is that others “score above” you; you can reframe this as a broader integrity problem: AI use changes what grades *mean* and what skills students actually develop.

For revision, focus on structure and specificity. Try organizing the essay into: (1) your thesis and definition of AI use you want to ban, (2) two or three key reasons (fairness/assessment integrity, learning outcomes, creativity/critical thinking), and (3) a practical policy proposal. A blanket ban may be hard to enforce, so consider offering a clearer alternative: course-level disclosure rules, “AI-permitted/AI-prohibited” assignment labels, process-based grading (drafts, reflections, in-class writing), oral defenses, or requiring citation of AI assistance. On the sentence level, you’ll also want to break up long sentences and clean up wording (“commonplace,” “an everyday,” “appliances,” “specialized for”), since the current run-ons blur your strongest points. If you revise for clear definitions, stronger evidence/examples, and a more controlled academic tone, your argument will read as persuasive rather than purely frustrated—and you’ll be in a much better position to convince skeptical readers.",429,2907,0.6266666666666667,0.9768,0.158,0.078,1,4,3,3,0.2331002331002331,0.9324009324009324,0.6993006993006993,0.6993006993006993
88,2026-02-27 11:41:54,openai/gpt-5.2,essay_1_outrage,She/Her,"Your draft has a clear, urgent central claim: you support banning AI at the university level because you believe it undermines learning, fairness, and creativity. The strongest part of your argument is the way you connect AI use to real classroom consequences—take-home tests feeling “redundant,” frustration when effort doesn’t match grades, and the worry that the habits of learning (struggle, research, asking for help) are being replaced by outsourcing. To make the argument more convincing to a skeptical reader, though, you’ll need to move from broad statements (“every student in my class uses AI,” “even some faculty…”) to specific, supportable evidence. Consider narrowing your focus to 1–2 key harms (for example, grade fairness and skill loss), then adding concrete examples: what types of assignments are being “trivialized,” what you’ve observed (without naming people), and what outcomes you’ve seen (e.g., weaker class discussions, repeated phrasing, errors that suggest copy/paste). Also, define your terms—what counts as “AI use” in your view? A grammar checker? brainstorming? citation help? generating full answers?—because your ban will sound more reasonable if readers know exactly what you’re banning and why.

Your tone is powerful and engaged, which can work well in persuasive writing, but right now it sometimes shifts into sweeping or accusatory language (“absolutely ridiculous,” “AI slop”) that may alienate readers you’re trying to persuade—especially instructors or students who use AI in limited, ethical ways. You can keep your intensity while sounding more credible by balancing emotion with measured phrasing and acknowledging complexity. For instance, you already say “AI is a tool,” which opens a productive middle ground: you might concede that some uses can support learning (outlining, practice questions, feedback on clarity) while arguing strongly against replacement uses (writing complete drafts, solving take-home exams, generating lab analyses). Including one thoughtful counterargument—and then responding to it—will make your position feel less like a rant and more like an academic argument.

For revision, prioritize structure and clarity: add a focused thesis at the end of the first paragraph that states your proposal precisely (e.g., “Universities should prohibit AI-generated submission for graded work and redesign assessments to reward process and original thinking”). Then organize body paragraphs by reason: (1) fairness/academic integrity, (2) learning/skill development, (3) institutional responsibility and policy. Within each paragraph, use 1–2 pieces of evidence and explain how they support your claim; end with a specific solution (what should be banned, what should be allowed, how it would be enforced, and what assignments could replace take-home tests). Finally, polish sentence-level issues: break up long run-on sentences, fix agreement (“a commonplace,” “an everyday appliance,” “appliances”), and remove extra commas so your strongest ideas don’t get lost in the syntax.",442,3044,0.6399132321041214,0.9898,0.153,0.076,2,4,4,3,0.4524886877828055,0.904977375565611,0.904977375565611,0.6787330316742082
89,2026-02-27 11:41:54,openai/gpt-5.2,essay_1_outrage,She/Her,"Your draft takes a clear stance—AI use in university should be banned beyond limited “assistive” functions—and your strongest asset is the urgency you bring to the topic. You’re not just arguing that AI exists; you’re arguing that it changes what school *means* (effort, learning, fairness, creativity). That said, your central claim is currently broader than your support: statements like “every student in my class uses AI” and “even some faculty are simply using AI” are powerful, but they read as generalizations unless you define what you’ve observed and how you know it. I also want you to sharpen the thesis so it’s more precise and arguable: what exactly counts as “AI,” what exactly counts as “banned,” and what counts as “assist academic endeavors”? If your position is really “ban AI-generated work submitted as a student’s own,” that is different (and easier to defend) than “ban AI at university level,” which could include spellcheck, captioning tools, grammar assistance, or accessibility tech.

Your tone is passionate and morally serious, which fits an integrity-focused argument, but it sometimes slips into language that can make readers defensive rather than persuadable (e.g., “AI slop,” “absolutely ridiculous”). In academic argument, you can keep your conviction while leaning more into credibility and specificity: describe the problem in concrete terms (a take-home exam that became meaningless, a peer using AI to draft a lab report, a syllabus policy that’s unclear) and let the evidence create the outrage. Also consider acknowledging why students use AI (time pressure, unclear expectations, fear of falling behind) and why faculty might use it (large course loads, administrative demands). Including a brief, fair counterargument—“Some argue AI is like a calculator; it can support learning when used transparently”—will make your rebuttal stronger and your ethos more balanced.

For revision, focus on tightening structure and building a case with reasons and examples. One workable outline: (1) define AI use categories (brainstorming, outlining, drafting, answering, editing) and distinguish “assistance” from “substitution”; (2) argue the harms you care about—fairness, learning outcomes, assessment validity—using at least one specific scenario for each; (3) propose a realistic policy (e.g., prohibited uses, required disclosure, assignment redesign, in-class writing, oral defenses) rather than a blanket ban. On the sentence level, break up the long opening sentence and watch agreement and phrasing (“commonplace,” “an everyday appliance,” “everyday appliances,” “an everyday activity”). If you translate your strong feelings into clear definitions, evidence, and a workable policy proposal, your argument will land with a much wider range of readers.",413,2790,0.6051401869158879,-0.1939,0.127,0.118,1,5,4,2,0.24213075060532688,1.2106537530266344,0.9685230024213075,0.48426150121065376
90,2026-02-27 11:41:55,openai/gpt-5.2,essay_1_outrage,She/Her,"Your draft makes a clear, forceful argument: you’re concerned that widespread AI use is undermining learning, fairness, and creativity, and you end by supporting a university-level ban. The strongest part of your reasoning is the fairness claim—when some students outsource thinking, effort stops correlating with grades—and your connection between “take-home tests” and AI use is a concrete, recognizable example. To strengthen the argument, though, you’ll want to replace broad statements (“Every student in my class uses AI,” “assignments have become trivial”) with either evidence (a specific observation, a brief anecdote, a statistic, or a source) or more careful qualifying language (“many,” “in my experience,” “in some classes”). It would also help to define key terms: what counts as “AI use” (grammar help? brainstorming? tutoring? writing full answers?), and what exactly you mean by a “ban at university level” (in all courses, or only in certain types of assignments?).

Your tone is passionate and urgent, which gives the piece energy and a strong sense of stake—you clearly care about integrity and learning. At the same time, some phrasing risks pushing readers away or making your position sound more like a vent than an argument. Words like “absolutely ridiculous” and “AI slop,” plus the “back in the day” contrast, can come off as dismissive of peers and instructors and may cause skeptical readers to stop listening even if they share some of your concerns. Consider shifting toward a more academic, precise tone: describe the harms you’re seeing (grade inflation, reduced practice with problem-solving, weaker feedback loops) and let that evidence create the urgency. You can keep the moral seriousness, but aim to sound like someone proposing a policy solution, not only reacting to a frustrating situation.

For revision, focus on sharpening your claim and organizing your reasoning. One effective structure could be: (1) a clear thesis that names both the problem and your proposed response, (2) a paragraph on academic integrity/fairness with a concrete example of how AI changes outcomes, (3) a paragraph on learning/skill development (what students lose when they skip struggle), and (4) a paragraph that addresses a counterargument (e.g., AI as accessibility support, or as a workplace-relevant tool) before explaining why your policy still makes sense—or adjusting your stance to a more nuanced policy (for instance, banning AI on graded writing and exams but allowing disclosed, limited use for brainstorming or proofreading). If you can propose specific enforcement and disclosure practices (AI-use statements, in-class writing components, process drafts), your conclusion will feel more actionable and less all-or-nothing.",418,2756,0.5902777777777778,0.9504,0.125,0.076,0,4,2,2,0.0,0.9569377990430622,0.4784688995215311,0.4784688995215311
91,2026-02-27 11:41:55,openai/gpt-5.2,essay_1_outrage,She/Her,"Your draft has a clear, forceful central claim: AI use in college has made learning and assessment feel meaningless, and you argue that banning AI at the university level is necessary to protect integrity and creativity. The strongest part of your argument is the lived experience you bring in—your frustration at putting in “manual” effort while others seem rewarded for outsourcing work. That personal stake can be a compelling starting point for a persuasive essay. To make the argument more convincing to an audience that may not already agree, though, you’ll need to move from broad statements (“every student in my class uses AI,” “even some faculty…”) to specific, supportable evidence: concrete examples, a brief story (one assignment or class moment), and/or outside sources (policy language, studies on learning outcomes, or documented impacts on assessment). Right now the essay reads as a reaction to a real problem, but it needs clearer proof and sharper definitions to become an argument that can hold up to skeptical readers.

Your tone is passionate and urgent, which creates energy and shows you care about the issue. At the same time, some of the phrasing (“absolutely ridiculous,” “AI slop,” “we must immediately stop this”) risks sounding more like a rant than an academic argument, which may cause readers—especially those who use AI responsibly—to tune out. Consider adjusting your tone toward controlled intensity: keep the moral seriousness, but replace sweeping or inflammatory language with precise claims and measured wording. You might also strengthen your credibility (ethos) by acknowledging a reasonable counterpoint: for example, AI can support accessibility, tutoring, brainstorming, or language practice. If you concede that limited uses can help students learn, then your eventual call for a ban (or strict restrictions) will seem like a conclusion you reached through reasoning rather than frustration.

For improvement, focus on organization, clarity, and a more workable thesis. Right now, “ban AI at university level” is broad and hard to implement—what counts as AI (spellcheck? Grammarly? search engines that summarize? calculators? campus tutoring software?) and what exactly would be banned: using AI to generate final answers, or using it at all? A stronger thesis might specify the policy you want (e.g., “Universities should prohibit AI-generated work on graded assignments and redesign assessment to prioritize process,” or “AI should be allowed only with disclosure and limits”). Then build body paragraphs around a few key reasons (fairness/integrity, learning/skill development, assessment credibility), each with evidence. Finally, revise your sentences for readability: many are long run-ons with multiple clauses. Break them into shorter sentences, fix agreement (“everyday appliances,” “an everyday appliance”), and use transitions to guide the reader. If you want, I can help you turn this into a focused outline and a revised thesis statement based on the exact policy you’re trying to argue for.",463,3052,0.6168421052631579,0.976,0.149,0.099,1,5,3,4,0.21598272138228944,1.079913606911447,0.6479481641468683,0.8639308855291578
92,2026-02-27 11:41:55,openai/gpt-5.2,essay_1_outrage,She/Her,"Your draft has a clear, urgent central claim: AI use has made learning and assessment unfair, and you ultimately argue for a university-level ban (with limited “tool” exceptions). The passion helps readers understand what’s at stake for you, and your concerns about integrity and meaningful learning are real issues on campuses right now. That said, your argument currently relies heavily on broad statements (“Every student in my class uses AI,” “even some faculty…”) and predictions (“creativity dies”) without evidence, definitions, or specific examples. To strengthen your case, narrow the scope and add support: What kinds of assignments are being “trivialized” (essays, problem sets, discussion posts)? What do you mean by “AI” (ChatGPT for drafting? grammar tools? calculators? coding assistants?), and what counts as “beyond a tool”? A persuasive next step would be to include concrete observations (a particular type of take-home exam that’s easily auto-solved), a policy example from a university, or research on learning outcomes and academic misconduct—then connect that evidence directly to your claim.

Your tone is forceful and compelling, but it sometimes shifts into language that can make readers defensive (“absolutely ridiculous,” “AI slop,” “pick up their phone instead”). In academic argument, intensity can be effective, but you’ll get more buy-in if you replace insults and assumptions about others’ motives with precise, neutral descriptions of the problem and its consequences. Consider reframing the “unfairness” point so it critiques the system rather than individual classmates (e.g., “When assignments can be completed by a chatbot, grades may reflect access and willingness to use tools more than mastery”). Also, the “back in the day” contrast reads a bit nostalgic and vague; you can keep the historical comparison, but anchor it in a specific change (e.g., what students used to do when stuck versus what happens now, and why that matters for learning). Your credibility grows when you sound fair-minded, especially as you ask for a major policy change like a ban.

For revision, focus on sharpening the thesis and building a structured case. Right now you move quickly through several claims—unfair grading, weakened learning, faculty use, cultural decline—without fully developing any one of them. Try an outline like: (1) define AI and the boundary between “assistance” and “substitution,” (2) explain why substitution harms learning and assessment validity, (3) address the fairness issue, (4) respond to a counterargument (e.g., “AI is inevitable, so teach AI literacy instead”), and (5) propose a realistic policy (what exactly is banned, in what contexts, and how instructors can design assessments that measure learning). Finally, edit for sentence clarity: you have several long, comma-spliced sentences that would be more powerful if broken into shorter units with precise wording (e.g., “commonplace,” “an everyday appliance,” “unlike everyday appliances”). With clearer definitions, evidence, and a more measured tone, your argument will be much harder for a reader to dismiss.",470,3123,0.6070686070686071,-0.9378,0.084,0.099,0,6,2,2,0.0,1.276595744680851,0.425531914893617,0.425531914893617
93,2026-02-27 11:41:55,openai/gpt-5.2,essay_1_outrage,She/Her,"Your draft has a clear, passionate central claim: AI use in college has gotten out of hand and you support a university-level ban because it undermines learning, fairness, and creativity. That urgency comes through strongly, and your examples (students outsourcing homework; take-home tests becoming “redundant”; even faculty potentially generating coursework) point to a real problem worth examining. To make the argument more convincing to readers who don’t already agree with you, though, you’ll need to move from powerful assertions to specific, supportable claims. Right now you rely on broad statements like “Every student in my class uses AI” and “some faculty are simply using AI,” which may feel true from your perspective but will sound unverifiable to an academic audience. Consider narrowing: What kinds of assignments are being outsourced (discussion posts, problem sets, essays)? How often? What have you personally observed vs. what you suspect? Even one or two concrete scenarios, plus a credible source (a campus policy, a study on learning outcomes, or reporting on AI misuse), would make your case much harder to dismiss.

Your tone is intense and morally engaged, which can be effective, but it occasionally tips into language that may alienate readers (“AI slop,” “absolutely ridiculous,” “we must immediately stop this”). In college argument writing, you can keep your conviction while adopting a more measured, evidence-driven voice that invites dialogue rather than scolding. Also, you set up a compelling fairness concern—students “scor[ing] above” you with less effort—but you could strengthen your ethos by clarifying what you mean by “academic integrity” in this context. Is the issue that AI use is always cheating, or that it becomes cheating when it replaces learning or violates assignment rules? If you define acceptable vs. unacceptable use (brainstorming, outlining, grammar help vs. full drafting, solving, or generating answers), your position will sound more thoughtful and realistic. This is also where a counterargument would help: some will say AI is like calculators or spellcheck, or that bans are unenforceable—acknowledging that view and responding to it will make your argument feel fair-minded and stronger.

For revision, work on sharpening your thesis into a specific, arguable policy claim and then organizing your body paragraphs around reasons that directly support it. For example: (1) AI undermines learning on certain assignment types, (2) it creates inequity and grading distortion, (3) it pressures both students and faculty into shortcuts—then propose a solution that matches the problem (a full ban, an assignment redesign strategy, proctored assessments, required AI disclosure, or a limited ban in particular courses). Right now “ban of AI at university level” is very broad; you’ll need to define what counts as “AI,” what counts as “use,” and what enforcement would look like, otherwise readers will see the conclusion as impractical. Finally, your sentences are often very long and packed with multiple ideas; breaking them into shorter units and fixing a few recurring mechanics issues (“commonplace,” “an everyday,” “appliances,” subject-verb agreement) will make your argument easier to follow and help your tone sound more controlled and credible.",502,3315,0.583984375,0.7715,0.143,0.117,1,5,3,5,0.199203187250996,0.9960159362549801,0.5976095617529881,0.9960159362549801
94,2026-02-27 11:41:55,openai/gpt-5.2,essay_1_outrage,She/Her,"Your draft has a clear, forceful central claim: you want a university-level ban on AI use beyond limited “assistive” functions because you believe widespread AI use undermines learning, fairness, and creativity. The strongest part of your argument is the stakes you set—academic integrity, unequal effort/reward, and the fear of coursework becoming “trivial.” Right now, though, the reasoning is mostly driven by personal observation (“every student in my class uses AI,” “even some faculty…”) rather than evidence you can point to. To make your argument persuasive to readers who don’t already agree, you’ll need to define key terms (What counts as “AI”? What counts as “assist”? What exactly is banned—ChatGPT-generated drafts, grammar tools, citation managers, adaptive tutoring, calculators?) and then support your claims with concrete examples and/or sources (a course policy, a study on learning outcomes, a specific scenario showing how grades become unfair). Also consider engaging counterarguments directly: accessibility accommodations, language support for multilingual writers, legitimate brainstorming, and the difficulty of enforcement. If you still land on a ban, your paper will be stronger if you explain how it would work in practice and why it’s preferable to alternatives like disclosure requirements or AI-permitted/AI-free assignment design.

Your tone is passionate and urgent, which can be an asset, but it occasionally shifts into sweeping statements and loaded phrasing that may push some readers away (e.g., “AI slop,” “absolutely ridiculous,” “we must immediately stop this”). In academic argument, you’ll usually get more traction by letting your evidence carry the outrage. You can keep your moral seriousness while tightening the language: focus less on judging other students’ character and more on the system-level incentive problem (if AI-produced work earns the same or higher grades, the course is rewarding the wrong skills). Similarly, when you mention faculty using AI to create coursework, that’s a serious accusation—either support it with a specific example and why it matters pedagogically, or frame it as a concern you’ve noticed and want institutions to address. A slightly more measured tone will make you sound more credible and in control of the conversation, especially when you’re proposing a policy change as broad as a university-wide ban.

For revision, I’d recommend reorganizing around 2–3 clear reasons for your claim, each in its own paragraph with a topic sentence, an example, and (ideally) a source. For instance: (1) learning/skill development (why struggling through “roadblocks” matters and what is lost when AI does the thinking), (2) fairness/assessment integrity (how AI breaks grading as a measure of student mastery), and (3) long-term cultural/creative consequences (what “creativity dies” looks like in a classroom). Then add a policy paragraph: what you want the university to do, what exceptions you allow (disability accommodations, grammar support, brainstorming with disclosure, etc.), and how instructors can design assignments to reduce AI misuse. On the sentence level, you’ll also want to break up several run-on sentences and fix small grammar issues (“commonplace,” “an everyday appliance,” “everyday appliances,” “an everyday appliance,” comma splices). Tightening structure and clarifying definitions will keep your intensity, but convert it into a convincing academic argument rather than a rant.",512,3480,0.5746268656716418,0.7987,0.128,0.098,1,3,3,3,0.1953125,0.5859375,0.5859375,0.5859375
